Frequencies,Band_A_Power,Band_B_Power,Coherence,Phase Lags,Time Lags
3.603,0.0016936971337614183,0.00018721768190838774,0.009492284673703751,2.733507743578083,0.12074695236481404
3.604,0.001692932218810489,0.0001871455505011541,0.009490711543447966,2.73385285292606,0.1207286890202727
3.605,0.0016921675417830848,0.00018707343705114043,0.009489140589098997,2.7341978665300086,0.12071043158101669
3.606,0.0016914031029808105,0.00018700134156551457,0.009487571808572157,2.734542784443038,0.1206921800444772
3.607,0.0016906389027050472,0.0001869292640515039,0.009486005199781863,2.7348876067182144,0.12067393440808628
3.608,0.0016898749412569516,0.00018685720451639494,0.009484440760641701,2.7352323334085593,0.12065569466927699
3.609,0.001689111218937449,0.00018678516296753342,0.009482878489064357,2.7355769645670494,0.12063746082548311
3.61,0.0016883477360472331,0.00018671313941232335,0.0094813183829617,2.7359215002466204,0.12061923287413956
3.611,0.0016875844928867585,0.0001866411338582273,0.009479760440244723,2.7362659405001604,0.12060101081268193
3.612,0.001686821489756242,0.00018656914631276587,0.009478204658823602,2.736610285380515,0.12058279463854689
3.613,0.0016860587269556535,0.00018649717678351747,0.009476651036607673,2.7369545349404865,0.12056458434917189
3.614,0.001685296204784716,0.00018642522527811768,0.00947509957150544,2.7372986892328326,0.12054637994199535
3.615,0.0016845339235429012,0.00018635329180425944,0.009473550261424601,2.737642748310267,0.12052818141445658
3.616,0.0016837718835294266,0.0001862813763696925,0.009472003104272042,2.737986712225461,0.12050998876399581
3.617,0.0016830100850432495,0.0001862094789822231,0.009470458097953837,2.7383305810310405,0.12049180198805418
3.618,0.0016822485283830666,0.00018613759964971366,0.009468915240375271,2.7386743547795893,0.12047362108407372
3.619,0.0016814872138473074,0.00018606573838008257,0.009467374529440834,2.7390180335236467,0.1204554460494974
3.62,0.0016807261417341342,0.000185993895181304,0.009465835963054232,2.739361617315708,0.12043727688176904
3.621,0.0016799653123414362,0.00018592207006140724,0.009464299539118403,2.739705106208226,0.12041911357833342
3.622,0.0016792047259668247,0.0001858502630284767,0.009462765255535504,2.74004850025361,0.12040095613663625
3.623,0.001678444382907634,0.0001857784740906516,0.009461233110206937,2.7403917995042244,0.12038280455412406
3.624,0.001677684283460915,0.00018570670325612548,0.00945970310103335,2.740735004012393,0.12036465882824446
3.625,0.0016769244279234298,0.00018563495053314615,0.009458175225914635,2.741078113830394,0.12034651895644584
3.626,0.001676164816591655,0.00018556321593001524,0.009456649482749943,2.7414211290104626,0.12032838493617751
3.6270000000000002,0.0016754054497617693,0.0001854914994550878,0.0094551258694377,2.741764049604792,0.12031025676488977
3.628,0.0016746463277296586,0.0001854198011167724,0.009453604383875599,2.742106875665532,0.12029213444003381
3.629,0.0016738874507909074,0.00018534812092353033,0.009452085023960602,2.7424496072447866,0.12027401795906166
3.63,0.0016731288192407962,0.00018527645888387576,0.009450567787588963,2.7427922443946207,0.12025590731942638
3.6310000000000002,0.0016723704333742998,0.000185204815006375,0.009449052672656232,2.7431347871670537,0.12023780251858189
3.632,0.0016716122934860836,0.00018513318929964665,0.009447539677057262,2.743477235614063,0.12021970355398306
3.633,0.001670854399870499,0.000185061581772361,0.009446028798686196,2.743819589787582,0.12020161042308566
3.634,0.0016700967528215807,0.00018498999243324004,0.009444520035436504,2.744161849739503,0.1201835231233464
3.6350000000000002,0.001669339352633044,0.00018491842129105657,0.009443013385200963,2.7445040155216747,0.12016544165222294
3.636,0.001668582199598281,0.0001848468683546346,0.009441508845871699,2.744846087185901,0.12014736600717373
3.637,0.0016678252940103585,0.00018477533363284878,0.009440006415340142,2.745188064783947,0.12012929618565833
3.638,0.0016670686361620129,0.000184703817134624,0.009438506091497075,2.745529948367531,0.1201112321851371
3.6390000000000002,0.0016663122263456467,0.00018463231886893525,0.009437007872232632,2.745871737988332,0.12009317400307136
3.64,0.0016655560648533296,0.0001845608388448071,0.0094355117554363,2.746213433697984,0.1200751216369234
3.641,0.0016648001519767896,0.00018448937707131393,0.009434017738996915,2.74655503554808,0.12005707508415633
3.642,0.0016640444880074135,0.00018441793355757899,0.009432525820802687,2.74689654359017,0.12003903434223437
3.6430000000000002,0.001663289073236243,0.00018434650831277452,0.009431035998741198,2.747237957875762,0.12002099940862247
3.644,0.0016625339079539704,0.00018427510134612138,0.009429548270699417,2.7475792784563193,0.1200029702807866
3.645,0.0016617789924509368,0.0001842037126668888,0.009428062634563686,2.747920505383266,0.11998494695619369
3.646,0.00166102432701713,0.00018413234228439396,0.009426579088219752,2.748261638707983,0.11996692943231159
3.6470000000000002,0.0016602699119421772,0.00018406099020800172,0.009425097629552757,2.7486026784818067,0.119948917706609
3.648,0.0016595157475153472,0.00018398965644712462,0.009423618256447245,2.748943624756034,0.11993091177655567
3.649,0.0016587618340255439,0.00018391834101122215,0.009422140966787186,2.749284477581919,0.11991291163962225
3.65,0.0016580081717613038,0.00018384704390980082,0.009420665758455956,2.7496252370106724,0.11989491729328024
3.6510000000000002,0.0016572547610107942,0.00018377576515241366,0.00941919262933637,2.7499659030934644,0.11987692873500216
3.652,0.0016565016020618098,0.00018370450474866005,0.009417721577310665,2.7503064758814224,0.1198589459622615
3.653,0.0016557486952017684,0.00018363326270818558,0.00941625260026052,2.7506469554256316,0.1198409689725326
3.654,0.0016549960407177084,0.0001835620390406811,0.009414785696067074,2.7509873417771353,0.11982299776329075
3.6550000000000002,0.0016542436388962884,0.00018349083375588353,0.0094133208626109,2.7513276349869358,0.11980503233201224
3.656,0.0016534914900237804,0.00018341964686357463,0.00941185809777204,2.751667835105992,0.11978707267617425
3.657,0.0016527395943860689,0.00018334847837358115,0.009410397399429999,2.752007942185223,0.11976911879325491
3.658,0.0016519879522686478,0.00018327732829577457,0.009408938765463757,2.7523479562755035,0.11975117068073325
3.6590000000000003,0.0016512365639566179,0.00018320619664007038,0.009407482193751773,2.7526878774276695,0.11973322833608933
3.66,0.0016504854297346827,0.00018313508341642856,0.00940602768217199,2.7530277056925128,0.11971529175680411
3.661,0.0016497345498871477,0.00018306398863485269,0.009404575228601846,2.7533674411207847,0.11969736094035946
3.662,0.0016489839246979147,0.00018299291230538986,0.009403124830918269,2.753707083763195,0.11967943588423822
3.6630000000000003,0.0016482335544504812,0.00018292185443813028,0.009401676486997707,2.754046633670412,0.1196615165859242
3.664,0.0016474834394279367,0.00018285081504320735,0.009400230194716109,2.7543860908930617,0.1196436030429021
3.665,0.0016467335799129604,0.00018277979413079708,0.00939878595194894,2.7547254554817293,0.11962569525265761
3.666,0.0016459839761878185,0.00018270879171111768,0.009397343756571202,2.755064727486959,0.11960779321267734
3.6670000000000003,0.001645234628534359,0.00018263780779442972,0.009395903606457413,2.755403906959253,0.11958989692044886
3.668,0.0016444855372340134,0.0001825668423910355,0.00939446549948164,2.755742993949071,0.11957200637346066
3.669,0.0016437367025677898,0.00018249589551127898,0.009393029433517488,2.7560819885068346,0.11955412156920223
3.67,0.0016429881248162719,0.00018242496716554534,0.009391595406438113,2.756420890682922,0.11953624250516401
3.6710000000000003,0.0016422398042596174,0.0001823540573642608,0.00939016341611623,2.7567597005276703,0.11951836917883732
3.672,0.0016414917411775528,0.00018228316611789233,0.009388733460424117,2.757098418091376,0.11950050158771448
3.673,0.001640743935849374,0.00018221229343694747,0.009387305537233622,2.757437043424293,0.11948263972928873
3.674,0.00163999638855394,0.00018214143933197372,0.009385879644416164,2.7577755765766367,0.1194647836010543
3.6750000000000003,0.0016392490995696708,0.0001820706038135588,0.00938445577984275,2.7581140175985803,0.11944693320050635
3.676,0.0016385020691745491,0.00018199978689232993,0.009383033941383973,2.758452366540255,0.11942908852514099
3.677,0.0016377552976461127,0.00018192898857895382,0.009381614126910022,2.7587906234517536,0.11941124957245534
3.678,0.0016370087852614532,0.0001818582088841361,0.009380196334290688,2.7591287883831246,0.11939341633994735
3.6790000000000003,0.0016362625322972144,0.0001817874478186215,0.009378780561395364,2.7594668613843796,0.11937558882511605
3.68,0.0016355165390295897,0.00018171670539319316,0.009377366806093072,2.7598048425054857,0.11935776702546134
3.681,0.001634770805734318,0.0001816459816186727,0.009375955066252434,2.760142731796371,0.11933995093848411
3.682,0.0016340253326866836,0.00018157527650591946,0.009374545339741715,2.760480529306925,0.11932214056168625
3.6830000000000003,0.0016332801201615105,0.00018150459006583094,0.009373137624428806,2.760818235086992,0.11930433589257049
3.684,0.0016325351684331629,0.00018143392230934182,0.009371731918181239,2.761155849186379,0.11928653692864062
3.685,0.0016317904777755413,0.0001813632732474243,0.00937032821886619,2.7614933716548524,0.11926874366740142
3.686,0.0016310460484620793,0.0001812926428910874,0.009368926524350486,2.7618308025421365,0.1192509561063585
3.6870000000000003,0.001630301880765743,0.00018122203125137682,0.009367526832500615,2.762168141897916,0.11923317424301846
3.688,0.0016295579749590272,0.0001811514383393748,0.009366129141182728,2.7625053897718352,0.11921539807488898
3.689,0.0016288143313139527,0.00018108086416619958,0.00936473344826265,2.762842546213498,0.11919762759947858
3.69,0.0016280709501020653,0.00018101030874300553,0.009363339751605875,2.7631796112724674,0.11917986281429675
3.6910000000000003,0.0016273278315944314,0.00018093977208098264,0.009361948049077582,2.7635165849982677,0.11916210371685403
3.692,0.0016265849760616381,0.00018086925419135617,0.009360558338542647,2.7638534674403807,0.11914435030466182
3.693,0.001625842383773789,0.00018079875508538652,0.009359170617865634,2.7641902586482496,0.11912660257523251
3.694,0.0016251000550005015,0.00018072827477436898,0.009357784884910807,2.764526958671277,0.11910886052607948
3.6950000000000003,0.001624357990010905,0.00018065781326963344,0.009356401137542145,2.764863567558826,0.11909112415471708
3.696,0.001623616189073641,0.00018058737058254426,0.009355019373623331,2.7652000853602177,0.1190733934586606
3.697,0.0016228746524568568,0.0001805169467244997,0.009353639591017775,2.7655365121247355,0.11905566843542628
3.698,0.001622133380428204,0.00018044654170693163,0.009352261787588622,2.7658728479016217,0.11903794908253139
3.6990000000000003,0.0016213923732548397,0.0001803761555413061,0.009350885961198721,2.7662090927400778,0.11902023539749405
3.7,0.00162065163120342,0.0001803057882391218,0.009349512109710693,2.766545246689268,0.11900252737783351
3.701,0.0016199111545400998,0.00018023543981191098,0.009348140230986875,2.766881309798314,0.11898482502106984
3.702,0.0016191709435305298,0.00018016511027123827,0.009346770322889381,2.767217282116298,0.11896712832472413
3.7030000000000003,0.0016184309984398548,0.00018009479962870106,0.009345402383280056,2.7675531636922646,0.11894943728631846
3.704,0.001617691319532712,0.00018002450789592888,0.009344036410020524,2.7678889545752163,0.11893175190337586
3.705,0.0016169519070732277,0.0001799542350845834,0.009342672400972168,2.7682246548141167,0.11891407217342033
3.706,0.0016162127613250149,0.00017988398120635796,0.009341310353996159,2.76856026445789,0.11889639809397685
3.7070000000000003,0.0016154738825511715,0.00017981374627297746,0.009339950266953433,2.768895783555421,0.11887872966257135
3.708,0.00161473527101428,0.00017974353029619785,0.009338592137704726,2.7692312121555545,0.11886106687673074
3.709,0.0016139969269764025,0.00017967333328780638,0.009337235964110556,2.769566550307096,0.11884340973398295
3.71,0.0016132588506990795,0.00017960315525962075,0.009335881744031252,2.769901798058811,0.11882575823185677
3.7110000000000003,0.0016125210424433297,0.00017953299622348932,0.009334529475326933,2.770236955459426,0.11880811236788205
3.712,0.0016117835024696432,0.00017946285619129077,0.00933317915585754,2.7705720225576287,0.11879047213958964
3.713,0.001611046231037986,0.00017939273517493336,0.009331830783482827,2.7709069994020665,0.11877283754451128
3.714,0.001610309228407792,0.00017932263318635544,0.009330484356062376,2.7712418860413477,0.11875520858017971
3.715,0.001609572494837964,0.00017925255023752473,0.00932913987145559,2.7715766825240413,0.11873758524412864
3.716,0.0016088360305868714,0.00017918248634043822,0.009327797327521701,2.771911388898678,0.1187199675338928
3.717,0.001608099835912347,0.00017911244150712184,0.009326456722119798,2.7722460052137485,0.1187023554470079
3.718,0.0016073639110716859,0.00017904241574963006,0.009325118053108815,2.772580531517704,0.11868474898101053
3.719,0.0016066282563216437,0.00017897240908004627,0.00932378131834752,2.7729149678589575,0.11866714813343834
3.72,0.001605892871918434,0.00017890242151048165,0.009322446515694553,2.773249314285882,0.11864955290182992
3.721,0.0016051577581177267,0.00017883245305307558,0.00932111364300842,2.773583570846813,0.11863196328372491
3.722,0.001604422915174645,0.0001787625037199951,0.009319782698147492,2.7739177375900446,0.1186143792766638
3.723,0.0016036883433437651,0.00017869257352343487,0.009318453678970016,2.774251814563835,0.11859680087818818
3.724,0.0016029540428791139,0.00017862266247561652,0.009317126583334123,2.774585801816401,0.11857922808584051
3.725,0.001602220014034166,0.00017855277058878902,0.00931580140909783,2.774919699395922,0.11856166089716438
3.726,0.0016014862570618426,0.00017848289787522777,0.009314478154119048,2.7752535073505378,0.11854409930970418
3.727,0.0016007527722145085,0.0001784130443472349,0.009313156816255587,2.7755872257283505,0.11852654332100544
3.728,0.001600019559743974,0.0001783432100171388,0.009311837393365158,2.7759208545774223,0.11850899292861458
3.729,0.0015992866199014868,0.00017827339489729358,0.009310519883305394,2.776254393945777,0.11849144813007899
3.73,0.001598553952937737,0.00017820359900007967,0.00930920428393383,2.7765878438813996,0.11847390892294707
3.731,0.0015978215591028486,0.00017813382233790236,0.009307890593107935,2.776921204432238,0.11845637530476825
3.732,0.0015970894386463826,0.00017806406492319282,0.0093065788086851,2.7772544756462,0.11843884727309285
3.733,0.0015963575918173344,0.00017799432676840704,0.009305268928522653,2.7775876575711553,0.1184213248254723
3.734,0.0015956260188641296,0.00017792460788602568,0.00930396095047786,2.777920750254934,0.11840380795945882
3.735,0.0015948947200346239,0.00017785490828855428,0.009302654872407931,2.7782537537453313,0.11838629667260583
3.736,0.0015941636955761021,0.00017778522798852237,0.009301350692170026,2.7785866680900995,0.11836879096246758
3.737,0.0015934329457352747,0.0001777155669984839,0.009300048407621268,2.7789194933369554,0.11835129082659936
3.738,0.001592702470758277,0.00017764592533101647,0.009298748016618738,2.7792522295335775,0.11833379626255747
3.739,0.0015919722708906683,0.00017757630299872126,0.00929744951701949,2.779584876727605,0.11831630726789916
3.74,0.0015912423463774268,0.00017750670001422304,0.00929615290668054,2.779917434966639,0.11829882384018263
3.741,0.0015905126974629525,0.00017743711639016952,0.009294858183458894,2.780249904298242,0.11828134597696716
3.742,0.0015897833243910628,0.00017736755213923147,0.00929356534521154,2.78058228476994,0.11826387367581297
3.743,0.0015890542274049906,0.0001772980072741022,0.009292274389795458,2.78091457642922,0.11824640693428125
3.744,0.0015883254067473834,0.0001772284818074975,0.00929098531506762,2.78124677932353,0.11822894574993419
3.745,0.0015875968626603027,0.00017715897575215544,0.009289698118885003,2.7815788935002823,0.11821149012033502
3.746,0.0015868685953852205,0.0001770894891208359,0.009288412799104598,2.7819109190068483,0.11819404004304784
3.747,0.0015861406051630182,0.00017702002192632063,0.009287129353583399,2.782242855890563,0.11817659551563782
3.748,0.0015854128922339857,0.00017695057418141283,0.009285847780178418,2.7825747041987245,0.11815915653567115
3.749,0.0015846854568378197,0.00017688114589893696,0.009284568076746703,2.782906463978591,0.11814172310071494
3.75,0.001583958299213621,0.0001768117370917386,0.009283290241145322,2.7832381352773847,0.11812429520833737
3.751,0.0015832314195998944,0.00017674234777268396,0.009282014271231381,2.783569718142289,0.11810687285610749
3.7520000000000002,0.0015825048182345452,0.00017667297795466005,0.009280740164862024,2.7839012126204494,0.11808945604159543
3.753,0.0015817784953548815,0.00017660362765057401,0.009279467919894447,2.7842326187589745,0.11807204476237232
3.754,0.0015810524511976076,0.0001765342968733533,0.009278197534185899,2.784563936604935,0.11805463901601025
3.755,0.0015803266859988271,0.00017646498563594505,0.00927692900559368,2.784895166205363,0.11803723880008228
3.7560000000000002,0.0015796011999940369,0.00017639569395131623,0.009275662331975158,2.785226307607254,0.11801984411216247
3.757,0.0015788759934181305,0.00017632642183245322,0.009274397511187759,2.785557360857567,0.118002454949826
3.758,0.0015781510665053926,0.00017625716929236146,0.009273134541089002,2.7858883260032212,0.11798507131064882
3.759,0.0015774264194895011,0.0001761879363440655,0.009271873419536468,2.7862192030911,0.11796769319220804
3.7600000000000002,0.0015767020526035204,0.00017611872300060856,0.009270614144387838,2.7865499921680486,0.11795032059208169
3.761,0.001575977966079907,0.00017604952927505264,0.009269356713500865,2.7868806932808745,0.11793295350784881
3.762,0.0015752541601505023,0.0001759803551804776,0.009268101124733412,2.78721130647635,0.11791559193708952
3.763,0.0015745306350465347,0.00017591120072998177,0.009266847375943438,2.7875418318012075,0.11789823587738477
3.7640000000000002,0.0015738073909986154,0.00017584206593668106,0.00926559546498901,2.7878722693021434,0.11788088532631662
3.765,0.0015730844282367392,0.0001757729508137092,0.009264345389728304,2.7882026190258165,0.11786354028146809
3.766,0.001572361746990283,0.00017570385537421724,0.009263097148019619,2.788532881018849,0.11784620074042323
3.767,0.0015716393474880018,0.00017563477963137346,0.009261850737721367,2.788863055327826,0.11782886670076706
3.7680000000000002,0.0015709172299580318,0.00017556572359836298,0.009260606156692096,2.789193141999294,0.11781153816008556
3.769,0.0015701953946278858,0.00017549668728838793,0.009259363402790492,2.7895231410797647,0.11779421511596579
3.77,0.0015694738417244526,0.00017542767071466656,0.009258122473875365,2.789853052615711,0.11777689756599574
3.771,0.0015687525714739958,0.00017535867389043393,0.009256883367805677,2.790182876653569,0.11775958550776441
3.7720000000000002,0.0015680315841021522,0.00017528969682894057,0.009255646082440545,2.79051261323974,0.11774227893886187
3.773,0.0015673108798339318,0.00017522073954345357,0.009254410615639226,2.790842262420585,0.11772497785687905
3.774,0.0015665904588937156,0.00017515180204725502,0.009253176965261154,2.79117182424243,0.11770768225940798
3.775,0.001565870321505254,0.0001750828843536429,0.00925194512916591,2.791501298751565,0.11769039214404167
3.7760000000000002,0.0015651504678916653,0.0001750139864759301,0.009250715105213265,2.791830685994242,0.11767310750837412
3.777,0.0015644308982754368,0.00017494510842744476,0.00924948689126315,2.7921599860166753,0.11765582835000032
3.778,0.0015637116128784207,0.00017487625022152958,0.009248260485175686,2.7924891988650455,0.11763855466651633
3.779,0.001562992611921834,0.000174807411871542,0.009247035884811171,2.792818324585494,0.11762128645551913
3.7800000000000002,0.0015622738956262577,0.0001747385933908537,0.009245813088030104,2.7931473632241266,0.11760402371460671
3.781,0.0015615554642116364,0.00017466979479285053,0.009244592092693177,2.793476314827011,0.11758676644137807
3.782,0.0015608373178972752,0.00017460101609093222,0.009243372896661283,2.7938051794401813,0.11756951463343324
3.783,0.0015601194569018388,0.00017453225729851222,0.009242155497795522,2.7941339571096324,0.11755226828837322
3.7840000000000003,0.0015594018814433514,0.00017446351842901765,0.0092409398939572,2.7944626478813244,0.11753502740380002
3.785,0.0015586845917391972,0.00017439479949588868,0.009239726083007854,2.794791251801179,0.11751779197731665
3.786,0.0015579675880061136,0.00017432610051257858,0.009238514062809235,2.795119768915084,0.11750056200652717
3.787,0.0015572508704601968,0.0001742574214925537,0.009237303831223323,2.7954481992688893,0.11748333748903655
3.7880000000000003,0.001556534439316896,0.00017418876244929275,0.009236095386112322,2.795776542908409,0.11746611842245082
3.789,0.0015558182947910156,0.00017412012339628702,0.009234888725338694,2.79610479987942,0.11744890480437702
3.79,0.001555102437096711,0.00017405150434704022,0.009233683846765123,2.7964329702276647,0.11743169663242317
3.791,0.0015543868664474902,0.00017398290531506772,0.009232480748254553,2.7967610539988472,0.11741449390419831
3.7920000000000003,0.0015536715830562094,0.00017391432631389689,0.009231279427670176,2.7970890512386375,0.11739729661731245
3.793,0.001552956587135079,0.00017384576735706683,0.009230079882875445,2.797416961992668,0.1173801047693767
3.794,0.0015522418788956522,0.0001737772284581279,0.009228882111734072,2.7977447863065357,0.11736291835800305
3.795,0.0015515274585488333,0.00017370870963064164,0.009227686112110048,2.7980725242258013,0.11734573738080459
3.7960000000000003,0.0015508133263048727,0.00017364021088818061,0.00922649188186762,2.7984001757959893,0.1173285618353953
3.797,0.0015500994823733636,0.00017357173224432818,0.00922529941887133,2.7987277410625895,0.11731139171939037
3.798,0.0015493859269632476,0.0001735032737126784,0.00922410872098599,2.799055220071053,0.11729422703040575
3.799,0.001548672660282807,0.00017343483530683545,0.009222919786076708,2.7993826128667982,0.11727706776605858
3.8000000000000003,0.001547959682539667,0.00017336641704041391,0.009221732612008888,2.7997099194952058,0.11725991392396694
3.801,0.0015472469939407957,0.00017329801892703827,0.009220547196648221,2.8000371400016206,0.11724276550174989
3.802,0.0015465345946925012,0.0001732296409803428,0.009219363537860709,2.800364274431353,0.11722562249702756
3.803,0.0015458224850004305,0.00017316128321397117,0.00921818163351267,2.800691322829676,0.11720848490742103
3.8040000000000003,0.0015451106650695714,0.00017309294564157667,0.009217001481470715,2.8010182852418275,0.1171913527305524
3.805,0.0015443991351042482,0.0001730246282768217,0.009215823079601787,2.8013451617130105,0.11717422596404481
3.806,0.0015436878953081234,0.00017295633113337754,0.009214646425773151,2.801671952288391,0.11715710460552238
3.807,0.0015429769458841953,0.00017288805422492422,0.0092134715178524,2.801998657013101,0.11713998865261026
3.8080000000000003,0.0015422662870347966,0.0001728197975651504,0.009212298353707451,2.802325275932236,0.11712287810293459
3.809,0.0015415559189615971,0.00017275156116775328,0.009211126931206572,2.8026518090908548,0.11710577295412247
3.81,0.001540845841865598,0.00017268334504643785,0.009209957248218364,2.802978256533983,0.11708867320380212
3.811,0.001540136055947135,0.00017261514921491737,0.00920878930261178,2.8033046183066093,0.11707157884960268
3.8120000000000003,0.0015394265614058753,0.0001725469736869128,0.009207623092256123,2.8036308944536876,0.11705448988915432
3.813,0.0015387173584408176,0.00017247881847615268,0.00920645861502105,2.8039570850201363,0.11703740632008826
3.814,0.0015380084472502908,0.00017241068359637301,0.009205295868776586,2.804283190050838,0.11702032814003666
3.815,0.0015372998280319546,0.00017234256906131686,0.009204134851393122,2.804609209590641,0.11700325534663276
3.8160000000000003,0.0015365915009827966,0.00017227447488473433,0.009202975560741415,2.8049351436843573,0.11698618793751078
3.817,0.0015358834662991332,0.0001722064010803825,0.009201817994692607,2.8052609923767635,0.11696912591030591
3.818,0.0015351757241766093,0.00017213834766202478,0.009200662151118208,2.8055867557126035,0.11695206926265445
3.819,0.001534468274810195,0.00017207031464343118,0.009199508027890126,2.805912433736582,0.11693501799219358
3.8200000000000003,0.0015337611183941868,0.00017200230203837796,0.00919835562288066,2.806238026493372,0.11691797209656159
3.821,0.0015330542551222084,0.00017193430986064723,0.009197204933962495,2.80656353402761,0.11690093157339777
3.822,0.0015323476851872065,0.00017186633812402732,0.009196055959008714,2.8068889563838972,0.1168838964203424
3.823,0.0015316414087814519,0.00017179838684231173,0.009194908695892826,2.8072142936068003,0.11686686663503676
3.8240000000000003,0.0015309354260965389,0.0001717304560292998,0.009193763142488726,2.807539545740852,0.11684984221512315
3.825,0.0015302297373233863,0.00017166254569879604,0.009192619296670736,2.807864712830547,0.1168328231582449
3.826,0.0015295243426522325,0.00017159465586460995,0.00919147715631359,2.8081897949203487,0.11681580946204635
3.827,0.0015288192422726386,0.00017152678654055618,0.009190336719292452,2.808514792054684,0.11679880112417285
3.8280000000000003,0.0015281144363734859,0.00017145893774045374,0.009189197983482904,2.8088397042779443,0.11678179814227072
3.829,0.001527409925142976,0.00017139110947812642,0.00918806094676098,2.809164531634488,0.11676480051398738
3.83,0.0015267057087686318,0.00017132330176740243,0.00918692560700313,2.809489274168637,0.11674780823697122
3.831,0.0015260017874372926,0.00017125551462211384,0.009185791962086262,2.809813931924678,0.11673082130887154
3.8320000000000003,0.001525298161335117,0.00017118774805609694,0.00918466000988772,2.810138504946867,0.11671383972733883
3.833,0.0015245948306475817,0.00017112000208319167,0.009183529748285305,2.81046299327942,0.11669686349002449
3.834,0.001523891795559482,0.00017105227671724166,0.009182401175157274,2.810787396966523,0.11667989259458102
3.835,0.0015231890562549272,0.00017098457197209396,0.009181274288382342,2.8111117160523236,0.11666292703866175
3.8360000000000003,0.0015224866129173447,0.00017091688786159876,0.009180149085839692,2.8114359505809383,0.11664596681992125
3.837,0.0015217844657294767,0.00017084922439960937,0.009179025565408977,2.8117601005964463,0.11662901193601495
3.838,0.001521082614873381,0.00017078158159998205,0.009177903724970318,2.8120841661428937,0.11661206238459933
3.839,0.0015203810605304295,0.00017071395947657555,0.009176783562404324,2.8124081472642923,0.11659511816333193
3.84,0.0015196798028813093,0.00017064635804325137,0.009175665075592079,2.81273204400462,0.1165781792698713
3.841,0.0015189788421060195,0.00017057877731387313,0.009174548262415162,2.813055856407818,0.11656124570187688
3.842,0.0015182781783838735,0.0001705112173023068,0.009173433120755643,2.8133795845177945,0.1165443174570093
3.843,0.001517577811893498,0.00017044367802242013,0.009172319648496081,2.813703228378426,0.11652739453293014
3.844,0.0015168777428128297,0.0001703761594880829,0.009171207843519548,2.8140267880335506,0.11651047692730197
3.845,0.0015161779713191192,0.00017030866171316615,0.009170097703709612,2.814350263526974,0.11649356463778836
3.846,0.001515478497588927,0.00017024118471154287,0.009168989226950358,2.8146736549024682,0.11647665766205392
3.847,0.0015147793217981259,0.00017017372849708676,0.009167882411126382,2.8149969622037707,0.11645975599776434
3.848,0.0015140804441218978,0.000170106293083673,0.009166777254122798,2.8153201854745844,0.11644285964258622
3.849,0.0015133818647347348,0.00017003887848517752,0.009165673753825251,2.8156433247585793,0.11642596859418723
3.85,0.0015126835838104402,0.00016997148471547708,0.009164571908119904,2.8159663800993893,0.11640908285023605
3.851,0.0015119856015221248,0.00016990411178844888,0.009163471714893465,2.8162893515406164,0.1163922024084024
3.852,0.0015112879180422102,0.00016983675971797064,0.009162373172033163,2.8166122391258277,0.11637532726635698
3.853,0.0015105905335424234,0.0001697694285179202,0.009161276277426775,2.8169350428985567,0.11635845742177149
3.854,0.0015098934481938037,0.0001697021182021755,0.009160181028962633,2.817257762902303,0.11634159287231872
3.855,0.0015091966621666945,0.00016963482878461434,0.009159087424529606,2.817580399180531,0.11632473361567242
3.856,0.0015085001756307492,0.0001695675602791142,0.009157995462017123,2.817902951776673,0.11630787964950735
3.857,0.0015078039887549263,0.00016950031269955204,0.00915690513931517,2.8182254207341284,0.11629103097149934
3.858,0.0015071081017074943,0.00016943308605980447,0.009155816454314297,2.8185478060962588,0.11627418757932517
3.859,0.0015064125146560241,0.00016936588037374685,0.009154729404905618,2.8188701079063962,0.11625734947066271
3.86,0.0015057172277673963,0.00016929869565525393,0.009153643988980824,2.8191923262078378,0.11624051664319081
3.861,0.0015050222412077959,0.00016923153191819893,0.009152560204432184,2.8195144610438456,0.11622368909458927
3.862,0.0015043275551427132,0.00016916438917645427,0.00915147804915253,2.81983651245765,0.11620686682253908
3.863,0.0015036331697369457,0.00016909726744389046,0.009150397521035301,2.820158480492447,0.11619004982472209
3.864,0.0015029390851545935,0.00016903016673437655,0.009149318617974508,2.8204803651913983,0.11617323809882123
3.865,0.0015022453015590632,0.00016896308706177964,0.009148241337864767,2.8208021665976335,0.11615643164252042
3.866,0.0015015518191130667,0.0001688960284399651,0.009147165678601276,2.8211238847542472,0.11613963045350464
3.867,0.0015008586379786184,0.00016882899088279586,0.009146091638079851,2.8214455197043025,0.11612283452945989
3.868,0.0015001657583170378,0.0001687619744041327,0.009145019214196904,2.821767071490827,0.1161060438680731
3.869,0.0014994731802889488,0.00016869497901783386,0.009143948404849457,2.822088540156816,0.11608925846703232
3.87,0.001498780904054278,0.00016862800473775512,0.009142879207935148,2.822409925745233,0.11607247832402663
3.871,0.0014980889297722566,0.00016856105157774917,0.009141811621352232,2.8227312282990047,0.11605570343674604
3.872,0.001497397257601419,0.00016849411955166592,0.009140745642999588,2.823052447861027,0.1160389338028816
3.873,0.0014967058876996025,0.0001684272086733521,0.009139681270776715,2.823373584474162,0.11602216942012544
3.874,0.0014960148202239462,0.00016836031895665115,0.00913861850258376,2.823694638181239,0.11600541028617066
3.875,0.0014953240553308956,0.00016829345041540324,0.00913755733632148,2.824015609025053,0.11598865639871137
